,Year,Month,Month Code,District Code,District,Total SNAP Households,Total SNAP Persons,Total SNAP Benefits,Temporary Assistance SNAP Households,Temporary Assistance SNAP Persons,Temporary Assistance SNAP Benefits,Non-Temporary Assistance SNAP Households,Non-Temporary Assistance SNAP Persons,Non-Temporary Assistance SNAP Benefits,population,%Total SNAP Persons,%nyspopulation,Community District,Households Receiving SNAP Benefits,mean_population,%Individuals Receiving SNAP Benefits
1749,2019-09-01,,,,Bronx,,42511,,,,,,,,1418210,2.4840702951608016,,B07,24395.0,35229.333333,2.99751094689785
1750,2019-09-01,,,,Bronx,,15257,,,,,,,,1418210,2.4840702951608016,,B08,9177.0,35229.333333,1.0757927246317542
1751,2019-09-01,,,,Bronx,,49052,,,,,,,,1418210,2.4840702951608016,,B09,27111.0,35229.333333,3.458726140698486
1752,2019-09-01,,,,Bronx,,16745,,,,,,,,1418210,2.4840702951608016,,B10,10288.0,35229.333333,1.1807137165864012
1753,2019-09-01,,,,Bronx,,22349,,,,,,,,1418210,2.4840702951608016,,B11,13099.0,35229.333333,1.5758597104801122
1754,2019-09-01,,,,Bronx,,35257,,,,,,,,1418210,2.4840702951608016,,B12,19366.0,35229.333333,2.4860211111189456
1755,2019-09-01,,,,Kings,,49470,,,,,,,,2559900,1.1620050262510255,,K01,19580.0,29746.166667,1.9324973631782492
1756,2019-09-01,,,,Kings,,12682,,,,,,,,2559900,1.1620050262510255,,K02,8554.0,29746.166667,0.4954099769522247
1757,2019-09-01,,,,Kings,,41664,,,,,,,,2559900,1.1620050262510255,,K03,22449.0,29746.166667,1.6275635767022152
1758,2019-09-01,,,,Kings,,22301,,,,,,,,2559900,1.1620050262510255,,K04,13700.0,29746.166667,0.8711668424547834
1759,2019-09-01,,,,Kings,,59488,,,,,,,,2559900,1.1620050262510255,,K05,34055.0,29746.166667,2.3238407750302748
1760,2019-09-01,,,,Kings,,9754,,,,,,,,2559900,1.1620050262510255,,K06,6511.0,29746.166667,0.3810305090042579
1761,2019-09-01,,,,Kings,,19654,,,,,,,,2559900,1.1620050262510255,,K07,11670.0,29746.166667,0.7677643657955389
1762,2019-09-01,,,,Kings,,18858,,,,,,,,2559900,1.1620050262510255,,K08,12226.0,29746.166667,0.7366694011484823
1763,2019-09-01,,,,Kings,,19295,,,,,,,,2559900,1.1620050262510255,,K09,11792.0,29746.166667,0.7537403804836127
1764,2019-09-01,,,,Kings,,15945,,,,,,,,2559900,1.1620050262510255,,K10,9491.0,29746.166667,0.6228758935895934
1765,2019-09-01,,,,Kings,,33279,,,,,,,,2559900,1.1620050262510255,,K11,19920.0,29746.166667,1.3000117192077816
1766,2019-09-01,,,,Kings,,58390,,,,,,,,2559900,1.1620050262510255,,K12,18865.0,29746.166667,2.280948474549787
1767,2019-09-01,,,,Kings,,30178,,,,,,,,2559900,1.1620050262510255,,K13,20214.0,29746.166667,1.178874174772452
1768,2019-09-01,,,,Kings,,28377,,,,,,,,2559900,1.1620050262510255,,K14,16880.0,29746.166667,1.1085198640571896
1769,2019-09-01,,,,Kings,,26162,,,,,,,,2559900,1.1620050262510255,,K15,16422.0,29746.166667,1.021993046603383
1770,2019-09-01,,,,Kings,,35066,,,,,,,,2559900,1.1620050262510255,,K16,19827.0,29746.166667,1.3698191335599046
1771,2019-09-01,,,,Kings,,28160,,,,,,,,2559900,1.1620050262510255,,K17,18092.0,29746.166667,1.1000429704285324
1772,2019-09-01,,,,Kings,,26708,,,,,,,,2559900,1.1620050262510255,,K18,16132.0,29746.166667,1.0433220047658112
1773,2019-09-01,,,,New York,,2163,,,,,,,,1628710,1.1051384224324774,,M01,1757.0,17999.5,0.1328044894425649
1774,2019-09-01,,,,New York,,2729,,,,,,,,1628710,1.1051384224324774,,M02,2218.0,17999.5,0.1675559184876374
1775,2019-09-01,,,,New York,,35323,,,,,,,,1628710,1.1051384224324774,,M03,24279.0,17999.5,2.16877160452137
1776,2019-09-01,,,,New York,,11404,,,,,,,,1628710,1.1051384224324774,,M04,8557.0,17999.5,0.7001860368021318
1777,2019-09-01,,,,New York,,5525,,,,,,,,1628710,1.1051384224324774,,M05,3765.0,17999.5,0.3392255220389142
1778,2019-09-01,,,,New York,,4981,,,,,,,,1628710,1.1051384224324774,,M06,4305.0,17999.5,0.3058248552535442
1779,2019-09-01,,,,New York,,15501,,,,,,,,1628710,1.1051384224324774,,M07,11673.0,17999.5,0.9517348085294496
1780,2019-09-01,,,,New York,,5273,,,,,,,,1628710,1.1051384224324774,,M08,4203.0,17999.5,0.3237531543368678
1781,2019-09-01,,,,New York,,20553,,,,,,,,1628710,1.1051384224324774,,M09,13569.0,17999.5,1.261918941984761
1782,2019-09-01,,,,New York,,30031,,,,,,,,1628710,1.1051384224324774,,M10,19299.0,17999.5,1.843851882778395
1783,2019-09-01,,,,New York,,39946,,,,,,,,1628710,1.1051384224324774,,M11,25173.0,17999.5,2.452615873912483
1784,2019-09-01,,,,New York,,42565,,,,,,,,1628710,1.1051384224324774,,M12,29289.0,17999.5,2.613417981101608
1785,2019-09-01,,,,Queens,,20911,,,,,,,,2253860,0.8589232947476773,,Q01,12642.0,19358.928571,0.9277861091638344
1786,2019-09-01,,,,Queens,,10066,,,,,,,,2253860,0.8589232947476773,,Q02,6364.0,19358.928571,0.4466115907820361
1787,2019-09-01,,,,Queens,,21923,,,,,,,,2253860,0.8589232947476773,,Q03,12716.0,19358.928571,0.9726868572138464
1788,2019-09-01,,,,Queens,,23221,,,,,,,,2253860,0.8589232947476773,,Q04,13626.0,19358.928571,1.0302769471040794
1789,2019-09-01,,,,Queens,,16601,,,,,,,,2253860,0.8589232947476773,,Q05,9792.0,19358.928571,0.7365586149982697
1790,2019-09-01,,,,Queens,,9450,,,,,,,,2253860,0.8589232947476773,,Q06,6680.0,19358.928571,0.4192807006646376
1791,2019-09-01,,,,Queens,,24753,,,,,,,,2253860,0.8589232947476773,,Q07,16435.0,19358.928571,1.0982492257726744
1792,2019-09-01,,,,Queens,,16530,,,,,,,,2253860,0.8589232947476773,,Q08,10122.0,19358.928571,0.7334084637022708
1793,2019-09-01,,,,Queens,,19604,,,,,,,,2253860,0.8589232947476773,,Q09,11469.0,19358.928571,0.8697967043205878
1794,2019-09-01,,,,Queens,,14837,,,,,,,,2253860,0.8589232947476773,,Q10,9019.0,19358.928571,0.6582928842075373
1795,2019-09-01,,,,Queens,,6427,,,,,,,,2253860,0.8589232947476773,,Q11,4371.0,19358.928571,0.2851552447800662
1796,2019-09-01,,,,Queens,,40884,,,,,,,,2253860,0.8589232947476773,,Q12,25104.0,19358.928571,1.8139547265579936
1797,2019-09-01,,,,Queens,,18259,,,,,,,,2253860,0.8589232947476773,,Q13,11836.0,19358.928571,0.8101213030090599
1798,2019-09-01,,,,Queens,,27559,,,,,,,,2253860,0.8589232947476773,,Q14,15003.0,19358.928571,1.2227467544567985
1799,2019-09-01,,,,Richmond,,34943,,,,,,,,476143,4.072095987970001,,S01,18614.0,19389.0,7.338761674538952
1800,2019-09-01,,,,Richmond,,13633,,,,,,,,476143,4.072095987970001,,S02,8100.0,19389.0,2.8632154625816195
1801,2019-09-01,,,,Richmond,,9591,,,,,,,,476143,4.072095987970001,,S03,6136.0,19389.0,2.014310826789431
1802,2019-12-01,,,,Bronx,,41728,,,,,,,,1418210,2.463433953152213,,B01,22758.0,34936.666667,2.9423005055668767
1803,2019-12-01,,,,Bronx,,20343,,,,,,,,1418210,2.463433953152213,,B02,11299.0,34936.666667,1.434413803315447
1804,2019-12-01,,,,Bronx,,39004,,,,,,,,1418210,2.463433953152213,,B03,21484.0,34936.666667,2.750227399327321
1805,2019-12-01,,,,Bronx,,51190,,,,,,,,1418210,2.463433953152213,,B04,28742.0,34936.666667,3.609479555213967
1806,2019-12-01,,,,Bronx,,49830,,,,,,,,1418210,2.463433953152213,,B05,27485.0,34936.666667,3.513584024932838
1807,2019-12-01,,,,Bronx,,36902,,,,,,,,1418210,2.463433953152213,,B06,20086.0,34936.666667,2.602012395907517
1808,2019-12-01,,,,Bronx,,42103,,,,,,,,1418210,2.463433953152213,,B07,24237.0,34936.666667,2.9687422878135115
1809,2019-12-01,,,,Bronx,,15151,,,,,,,,1418210,2.463433953152213,,B08,9150.0,34936.666667,1.068318514183372
1810,2019-12-01,,,,Bronx,,48932,,,,,,,,1418210,2.463433953152213,,B09,27147.0,34936.666667,3.450264770379563
1811,2019-12-01,,,,Bronx,,16891,,,,,,,,1418210,2.463433953152213,,B10,10396.0,34936.666667,1.1910083838077576
1812,2019-12-01,,,,Bronx,,22177,,,,,,,,1418210,2.463433953152213,,B11,13061.0,34936.666667,1.5637317463563225
1813,2019-12-01,,,,Bronx,,34989,,,,,,,,1418210,2.463433953152213,,B12,19265.0,34936.666667,2.4671240507400176
1814,2019-12-01,,,,Kings,,49148,,,,,,,,2559900,1.153068045197078,,K01,19579.0,29517.388889,1.919918746826048
1815,2019-12-01,,,,Kings,,12650,,,,,,,,2559900,1.153068045197078,,K02,8588.0,29517.388889,0.4941599281221923
1816,2019-12-01,,,,Kings,,41282,,,,,,,,2559900,1.153068045197078,,K03,22412.0,29517.388889,1.6126411187937026
1817,2019-12-01,,,,Kings,,22119,,,,,,,,2559900,1.153068045197078,,K04,13720.0,29517.388889,0.864057189733974
1818,2019-12-01,,,,Kings,,59297,,,,,,,,2559900,1.153068045197078,,K05,34164.0,29517.388889,2.3163795460760186
1819,2019-12-01,,,,Kings,,9957,,,,,,,,2559900,1.153068045197078,,K06,6601.0,29517.388889,0.3889605062697761
1820,2019-12-01,,,,Kings,,19437,,,,,,,,2559900,1.153068045197078,,K07,11633.0,29517.388889,0.7592874721668815
1821,2019-12-01,,,,Kings,,18676,,,,,,,,2559900,1.153068045197078,,K08,12199.0,29517.388889,0.729559748427673
1822,2019-12-01,,,,Kings,,19106,,,,,,,,2559900,1.153068045197078,,K09,11826.0,29517.388889,0.7463572795812337
1823,2019-12-01,,,,Kings,,15953,,,,,,,,2559900,1.153068045197078,,K10,9536.0,29517.388889,0.6231884057971014
1824,2019-12-01,,,,Kings,,32613,,,,,,,,2559900,1.153068045197078,,K11,19739.0,29517.388889,1.2739950779327318
1825,2019-12-01,,,,Kings,,57528,,,,,,,,2559900,1.153068045197078,,K12,18780.0,29517.388889,2.2472752841907884
1826,2019-12-01,,,,Kings,,30142,,,,,,,,2559900,1.153068045197078,,K13,20301.0,29517.388889,1.1774678698386656
1827,2019-12-01,,,,Kings,,28006,,,,,,,,2559900,1.153068045197078,,K14,16818.0,29517.388889,1.0940271104340014
1828,2019-12-01,,,,Kings,,25827,,,,,,,,2559900,1.153068045197078,,K15,16353.0,29517.388889,1.008906597913981
1829,2019-12-01,,,,Kings,,35182,,,,,,,,2559900,1.153068045197078,,K16,19931.0,29517.388889,1.3743505605687725
1830,2019-12-01,,,,Kings,,27917,,,,,,,,2559900,1.153068045197078,,K17,18021.0,29517.388889,1.0905504121254737
1831,2019-12-01,,,,Kings,,26473,,,,,,,,2559900,1.153068045197078,,K18,16136.0,29517.388889,1.0341419586702605
1832,2019-12-01,,,,New York,,2196,,,,,,,,1628710,1.0942146442890386,,M01,1789.0,17821.583333,0.1348306328321186
1833,2019-12-01,,,,New York,,2663,,,,,,,,1628710,1.0942146442890386,,M02,2175.0,17821.583333,0.16350363170853
1834,2019-12-01,,,,New York,,34935,,,,,,,,1628710,1.0942146442890386,,M03,24025.0,17821.583333,2.1449490701229807
1835,2019-12-01,,,,New York,,11355,,,,,,,,1628710,1.0942146442890386,,M04,8541.0,17821.583333,0.6971775208600672
1836,2019-12-01,,,,New York,,5760,,,,,,,,1628710,1.0942146442890386,,M05,3856.0,17821.583333,0.3536541189039178
1837,2019-12-01,,,,New York,,4922,,,,,,,,1628710,1.0942146442890386,,M06,4251.0,17821.583333,0.3022023564661603
1838,2019-12-01,,,,New York,,15508,,,,,,,,1628710,1.0942146442890386,,M07,11621.0,17821.583333,0.9521645965211732
1839,2019-12-01,,,,New York,,5230,,,,,,,,1628710,1.0942146442890386,,M08,4175.0,17821.583333,0.3211130281019948
1840,2019-12-01,,,,New York,,20485,,,,,,,,1628710,1.0942146442890386,,M09,13541.0,17821.583333,1.2577438586365897
1841,2019-12-01,,,,New York,,29268,,,,,,,,1628710,1.0942146442890386,,M10,18987.0,17821.583333,1.7970049916805324
1842,2019-12-01,,,,New York,,39628,,,,,,,,1628710,1.0942146442890386,,M11,24927.0,17821.583333,2.433091219431329
1843,2019-12-01,,,,New York,,41909,,,,,,,,1628710,1.0942146442890386,,M12,29027.0,17821.583333,2.5731407064486618
1844,2019-12-01,,,,Queens,,20858,,,,,,,,2253860,0.8487756243067449,,Q01,12679.0,19130.214286,0.9254345877738636
1845,2019-12-01,,,,Queens,,9719,,,,,,,,2253860,0.8487756243067449,,Q02,6223.0,19130.214286,0.4312157809269431
1846,2019-12-01,,,,Queens,,21352,,,,,,,,2253860,0.8487756243067449,,Q03,12459.0,19130.214286,0.9473525418615176
1847,2019-12-01,,,,Queens,,22755,,,,,,,,2253860,0.8487756243067449,,Q04,13432.0,19130.214286,1.0096013062035796
1848,2019-12-01,,,,Queens,,16369,,,,,,,,2253860,0.8487756243067449,,Q05,9698.0,19130.214286,0.7262651628761325
1849,2019-12-01,,,,Queens,,9293,,,,,,,,2253860,0.8487756243067449,,Q06,6656.0,19130.214286,0.4123148731509499
1850,2019-12-01,,,,Queens,,24785,,,,,,,,2253860,0.8487756243067449,,Q07,16523.0,19130.214286,1.0996690122722796
1851,2019-12-01,,,,Queens,,16234,,,,,,,,2253860,0.8487756243067449,,Q08,10019.0,19130.214286,0.7202754385809234
1852,2019-12-01,,,,Queens,,19386,,,,,,,,2253860,0.8487756243067449,,Q09,11413.0,19130.214286,0.860124408792028
1853,2019-12-01,,,,Queens,,14696,,,,,,,,2253860,0.8487756243067449,,Q10,8975.0,19130.214286,0.6520369499436522
1854,2019-12-01,,,,Queens,,6486,,,,,,,,2253860,0.8487756243067449,,Q11,4387.0,19130.214286,0.2877729761387131
1855,2019-12-01,,,,Queens,,40518,,,,,,,,2253860,0.8487756243067449,,Q12,24947.0,19130.214286,1.79771591846876
1856,2019-12-01,,,,Queens,,17978,,,,,,,,2253860,0.8487756243067449,,Q13,11703.0,19130.214286,0.7976538028094026
1857,2019-12-01,,,,Queens,,27394,,,,,,,,2253860,0.8487756243067449,,Q14,14948.0,19130.214286,1.2154259803182097
1858,2019-12-01,,,,Richmond,,34626,,,,,,,,476143,4.055014284994214,,S01,18479.0,19307.666667,7.272185036848174
1859,2019-12-01,,,,Richmond,,13737,,,,,,,,476143,4.055014284994214,,S02,8189.0,19307.666667,2.8850576402467327
1860,2019-12-01,,,,Richmond,,9560,,,,,,,,476143,4.055014284994214,,S03,6142.0,19307.666667,2.0078001776777143
1861,2020-03-01,,,,Bronx,,41545,,,,,,,,1404330,2.4760027913667013,,B01,22736.0,34771.25,2.9583502453127117
1862,2020-03-01,,,,Bronx,,20279,,,,,,,,1404330,2.4760027913667013,,B02,11294.0,34771.25,1.4440338097170893
1863,2020-03-01,,,,Bronx,,39250,,,,,,,,1404330,2.4760027913667013,,B03,21694.0,34771.25,2.7949271182699222
1864,2020-03-01,,,,Bronx,,50360,,,,,,,,1404330,2.4760027913667013,,B04,28414.0,34771.25,3.586051711492313
1865,2020-03-01,,,,Bronx,,49525,,,,,,,,1404330,2.4760027913667013,,B05,27397.0,34771.25,3.526592752415743
1866,2020-03-01,,,,Bronx,,36637,,,,,,,,1404330,2.4760027913667013,,B06,20047.0,34771.25,2.60885974094408
1867,2020-03-01,,,,Bronx,,41865,,,,,,,,1404330,2.4760027913667013,,B07,24217.0,34771.25,2.981136912264211
1868,2020-03-01,,,,Bronx,,15194,,,,,,,,1404330,2.4760027913667013,,B08,9190.0,34771.25,1.0819394301909095
1869,2020-03-01,,,,Bronx,,48708,,,,,,,,1404330,2.4760027913667013,,B09,27052.0,34771.25,3.4684155433551944
1870,2020-03-01,,,,Bronx,,16879,,,,,,,,1404330,2.4760027913667013,,B10,10411.0,34771.25,1.201925473357402
1871,2020-03-01,,,,Bronx,,22136,,,,,,,,1404330,2.4760027913667013,,B11,13061.0,34771.25,1.576267686370013
1872,2020-03-01,,,,Bronx,,34877,,,,,,,,1404330,2.4760027913667013,,B12,19262.0,34771.25,2.48353307271083
1873,2020-03-01,,,,Kings,,49022,,,,,,,,2541730,1.1576695137957218,,K01,19574.0,29424.833333,1.928686367159376
1874,2020-03-01,,,,Kings,,12731,,,,,,,,2541730,1.1576695137957218,,K02,8649.0,29424.833333,0.5008793223513118
1875,2020-03-01,,,,Kings,,40998,,,,,,,,2541730,1.1576695137957218,,K03,22347.0,29424.833333,1.612995872889725
1876,2020-03-01,,,,Kings,,21920,,,,,,,,2541730,1.1576695137957218,,K04,13739.0,29424.833333,0.8624047400786079
1877,2020-03-01,,,,Kings,,59085,,,,,,,,2541730,1.1576695137957218,,K05,34172.0,29424.833333,2.32459781330039
1878,2020-03-01,,,,Kings,,9908,,,,,,,,2541730,1.1576695137957218,,K06,6592.0,29424.833333,0.3898132374406408
1879,2020-03-01,,,,Kings,,19136,,,,,,,,2541730,1.1576695137957218,,K07,11555.0,29424.833333,0.7528730431635146
1880,2020-03-01,,,,Kings,,18716,,,,,,,,2541730,1.1576695137957218,,K08,12293.0,29424.833333,0.7363488647495997
1881,2020-03-01,,,,Kings,,19137,,,,,,,,2541730,1.1576695137957218,,K09,11873.0,29424.833333,0.7529123864454524
1882,2020-03-01,,,,Kings,,15961,,,,,,,,2541730,1.1576695137957218,,K10,9573.0,29424.833333,0.6279581230107053
1883,2020-03-01,,,,Kings,,32328,,,,,,,,2541730,1.1576695137957218,,K11,19687.0,29424.833333,1.2718896184881952
1884,2020-03-01,,,,Kings,,57542,,,,,,,,2541730,1.1576695137957218,,K12,18790.0,29424.833333,2.2638911292702213
1885,2020-03-01,,,,Kings,,30029,,,,,,,,2541730,1.1576695137957218,,K13,20314.0,29424.833333,1.1814394133129795
1886,2020-03-01,,,,Kings,,27714,,,,,,,,2541730,1.1576695137957218,,K14,16800.0,29424.833333,1.0903597156267582
1887,2020-03-01,,,,Kings,,25811,,,,,,,,2541730,1.1576695137957218,,K15,16391.0,29424.833333,1.0154894500989484
1888,2020-03-01,,,,Kings,,35363,,,,,,,,2541730,1.1576695137957218,,K16,20091.0,29424.833333,1.3912964791696991
1889,2020-03-01,,,,Kings,,27712,,,,,,,,2541730,1.1576695137957218,,K17,17932.0,29424.833333,1.0902810290628824
1890,2020-03-01,,,,Kings,,26534,,,,,,,,2541730,1.1576695137957218,,K18,16181.0,29424.833333,1.043934642940045
1891,2020-03-01,,,,New York,,2201,,,,,,,,1628360,1.086317931354246,,M01,1795.0,17689.166667,0.1351666707607654
1892,2020-03-01,,,,New York,,2628,,,,,,,,1628360,1.086317931354246,,M02,2146.0,17689.166667,0.1613893733572428
1893,2020-03-01,,,,New York,,34830,,,,,,,,1628360,1.086317931354246,,M03,23982.0,17689.166667,2.1389619003168834
1894,2020-03-01,,,,New York,,11414,,,,,,,,1628360,1.086317931354246,,M04,8584.0,17689.166667,0.7009506497334741
1895,2020-03-01,,,,New York,,5592,,,,,,,,1628360,1.086317931354246,,M05,3857.0,17689.166667,0.3434130044953204
1896,2020-03-01,,,,New York,,4897,,,,,,,,1628360,1.086317931354246,,M06,4224.0,17689.166667,0.3007320248593677
1897,2020-03-01,,,,New York,,15570,,,,,,,,1628360,1.086317931354246,,M07,11645.0,17689.166667,0.9561767668083224
1898,2020-03-01,,,,New York,,5218,,,,,,,,1628360,1.086317931354246,,M08,4164.0,17689.166667,0.3204451104178437
1899,2020-03-01,,,,New York,,20339,,,,,,,,1628360,1.086317931354246,,M09,13475.0,17689.166667,1.249048122036896
1900,2020-03-01,,,,New York,,28931,,,,,,,,1628360,1.086317931354246,,M10,18788.0,17689.166667,1.776695571003955
1901,2020-03-01,,,,New York,,39350,,,,,,,,1628360,1.086317931354246,,M11,24851.0,17689.166667,2.4165417966543026
1902,2020-03-01,,,,New York,,41300,,,,,,,,1628360,1.086317931354246,,M12,28799.0,17689.166667,2.5362941855609327
1903,2020-03-01,,,,Queens,,20896,,,,,,,,2233110,0.8512279799472486,,Q01,12771.0,19008.857143,0.9357353645812342
1904,2020-03-01,,,,Queens,,9720,,,,,,,,2233110,0.8512279799472486,,Q02,6212.0,19008.857143,0.4352674073377487
1905,2020-03-01,,,,Queens,,21029,,,,,,,,2233110,0.8512279799472486,,Q03,12324.0,19008.857143,0.9416911840437776
1906,2020-03-01,,,,Queens,,22450,,,,,,,,2233110,0.8512279799472486,,Q04,13300.0,19008.857143,1.0053244130383188
1907,2020-03-01,,,,Queens,,16273,,,,,,,,2233110,0.8512279799472486,,Q05,9685.0,19008.857143,0.7287146625110272
1908,2020-03-01,,,,Queens,,9248,,,,,,,,2233110,0.8512279799472486,,Q06,6653.0,19008.857143,0.4141309653353395
1909,2020-03-01,,,,Queens,,24845,,,,,,,,2233110,0.8512279799472486,,Q07,16613.0,19008.857143,1.1125739439615605
1910,2020-03-01,,,,Queens,,16125,,,,,,,,2233110,0.8512279799472486,,Q08,9969.0,19008.857143,0.722087134086543
1911,2020-03-01,,,,Queens,,19214,,,,,,,,2233110,0.8512279799472486,,Q09,11370.0,19008.857143,0.8604143996489202
1912,2020-03-01,,,,Queens,,14519,,,,,,,,2233110,0.8512279799472486,,Q10,8898.0,19008.857143,0.6501694945613965
1913,2020-03-01,,,,Queens,,6524,,,,,,,,2233110,0.8512279799472486,,Q11,4431.0,19008.857143,0.2921486178468593
1914,2020-03-01,,,,Queens,,40088,,,,,,,,2233110,0.8512279799472486,,Q12,24661.0,19008.857143,1.7951645910859744
1915,2020-03-01,,,,Queens,,17835,,,,,,,,2233110,0.8512279799472486,,Q13,11660.0,19008.857143,0.7986619557478135
1916,2020-03-01,,,,Queens,,27358,,,,,,,,2233110,0.8512279799472486,,Q14,15004.0,19008.857143,1.225107585385404
1917,2020-03-01,,,,Richmond,,34592,,,,,,,,476026,4.05678121216068,,S01,18454.0,19311.333333,7.2668299630692434
1918,2020-03-01,,,,Richmond,,13789,,,,,,,,476026,4.05678121216068,,S02,8187.0,19311.333333,2.896690516904539
1919,2020-03-01,,,,Richmond,,9553,,,,,,,,476026,4.05678121216068,,S03,6129.0,19311.333333,2.0068231567183306
1920,2020-06-01,,,,New York,,2280,,,,,,,,1628360,1.086317931354246,,M01,1807.0,17689.166667,0.1400181777985212
1921,2020-06-01,,,,New York,,2912,,,,,,,,1628360,1.086317931354246,,M02,2362.0,17689.166667,0.1788302341005674
1922,2020-06-01,,,,New York,,37082,,,,,,,,1628360,1.086317931354246,,M03,25467.0,17689.166667,2.277260556633669
1923,2020-06-01,,,,New York,,12539,,,,,,,,1628360,1.086317931354246,,M04,9382.0,17689.166667,0.7700385664103762
1924,2020-06-01,,,,New York,,6165,,,,,,,,1628360,1.086317931354246,,M05,4171.0,17689.166667,0.3786017833894225
1925,2020-06-01,,,,New York,,5326,,,,,,,,1628360,1.086317931354246,,M06,4568.0,17689.166667,0.3270775504188263
1926,2020-06-01,,,,New York,,16785,,,,,,,,1628360,1.086317931354246,,M07,12440.0,17689.166667,1.0307917168193763
1927,2020-06-01,,,,New York,,5758,,,,,,,,1628360,1.086317931354246,,M08,4515.0,17689.166667,0.3536073104227566
1928,2020-06-01,,,,New York,,22436,,,,,,,,1628360,1.086317931354246,,M09,14766.0,17689.166667,1.3778279987226412
1929,2020-06-01,,,,New York,,31343,,,,,,,,1628360,1.086317931354246,,M10,20295.0,17689.166667,1.9248200643592328
1930,2020-06-01,,,,New York,,42554,,,,,,,,1628360,1.086317931354246,,M11,26742.0,17689.166667,2.613304183350119
1931,2020-06-01,,,,New York,,45712,,,,,,,,1628360,1.086317931354246,,M12,31442.0,17689.166667,2.8072416418973694
1932,2020-06-01,,,,Bronx,,45637,,,,,,,,1404330,2.7506236663035044,,B01,24832.0,38627.833333,3.249734748955017
1933,2020-06-01,,,,Bronx,,22420,,,,,,,,1404330,2.7506236663035044,,B02,12426.0,38627.833333,1.596490853289469
1934,2020-06-01,,,,Bronx,,43317,,,,,,,,1404330,2.7506236663035044,,B03,23789.0,38627.833333,3.084531413556643
1935,2020-06-01,,,,Bronx,,56155,,,,,,,,1404330,2.7506236663035044,,B04,31479.0,38627.833333,3.998704008317133
1936,2020-06-01,,,,Bronx,,54815,,,,,,,,1404330,2.7506236663035044,,B05,30212.0,38627.833333,3.903284840457727
1937,2020-06-01,,,,Bronx,,39679,,,,,,,,1404330,2.7506236663035044,,B06,21713.0,38627.833333,2.8254754936517767
1938,2020-06-01,,,,Bronx,,46703,,,,,,,,1404330,2.7506236663035044,,B07,26848.0,38627.833333,3.325642833237202
1939,2020-06-01,,,,Bronx,,17567,,,,,,,,1404330,2.7506236663035044,,B08,10506.0,38627.833333,1.2509168073031267
1940,2020-06-01,,,,Bronx,,54171,,,,,,,,1404330,2.7506236663035044,,B09,29984.0,38627.833333,3.857426673217833
1941,2020-06-01,,,,Bronx,,19215,,,,,,,,1404330,2.7506236663035044,,B10,11713.0,38627.833333,1.3682681421033518
1942,2020-06-01,,,,Bronx,,24988,,,,,,,,1404330,2.7506236663035044,,B11,14618.0,38627.833333,1.7793538555752566
1943,2020-06-01,,,,Bronx,,38867,,,,,,,,1404330,2.7506236663035044,,B12,21459.0,38627.833333,2.767654326262346
1944,2020-06-01,,,,Kings,,52201,,,,,,,,2541730,1.2701869286666956,,K01,21241.0,32284.722222,2.0537586604399367
1945,2020-06-01,,,,Kings,,14123,,,,,,,,2541730,1.2701869286666956,,K02,9614.0,32284.722222,0.5556451708088586
